_id,ltable_Id,rtable_Id,ltable_Title,rtable_Title
512,270,903,Mechanic: Resurrection,Mechanic: Resurrection
513,271,230,The Purge: Election Year,The Purge: Election Year
514,271,475,The Purge: Election Year,The Purge: Election Year
515,271,3652,The Purge: Election Year,The Purge: Anarchy
516,272,95,Sully,Sully
517,272,761,Sully,Sully
518,273,119,Snowden,Snowden
519,273,759,Snowden,Snowden
520,274,246,The STIX Movie,The Lego Batman Movie
521,274,1850,The STIX Movie,The Lego Batman Movie
522,274,4020,The STIX Movie,The Emoji Movie
523,274,6801,The STIX Movie,Friends: The Movie
524,276,99,The Magnificent Seven,The Magnificent Seven
525,276,790,The Magnificent Seven,The Magnificent Seven
526,277,2736,She's Having a Baby,She's All That
527,280,1769,Reach the Rock,Rock the Kasbah
528,280,1770,Reach the Rock,Rock the Kasbah
529,281,2170,American Adventure,American Storage
530,281,4422,American Adventure,African American Lives
531,281,5797,American Adventure,American Made
532,284,2671,Uncle Buck,My Uncle Rafael
533,284,3151,Uncle Buck,Uncle Kent 2
534,285,2671,Uncle Buck,My Uncle Rafael
535,285,3151,Uncle Buck,Uncle Kent 2
536,286,832,Deadpool,Deadpool
537,287,1083,Mission: Impossible - Ghost Protocol,Mission: Impossible Ghost Protocol
538,287,1096,Mission: Impossible - Ghost Protocol,Mission: Impossible Ghost Protocol
539,289,6046,Star Trek,Star Trek
540,289,6058,Star Trek,Star Trek
541,290,494,Star Trek Into Darkness,Star Trek Into Darkness
542,291,819,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice
543,291,1078,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice
544,291,6744,Batman v Superman: Dawn of Justice,DC Films Presents: Dawn of the Justice League
545,292,179,Star Wars: The Force Awakens,Star Wars: Episode VII - The Force Awakens
546,292,967,Star Wars: The Force Awakens,Star Wars: Episode VII - The Force Awakens
547,293,146,Jason Bourne,Jason Bourne
548,293,806,Jason Bourne,Jason Bourne
549,294,151,Captain America: Civil War,Captain America: Civil War
550,294,253,Captain America: Civil War,Captain America: The Winter Soldier
551,294,825,Captain America: Civil War,Captain America: Civil War
552,294,2940,Captain America: Civil War,Ambrose Bierce: Civil War Stories
553,296,204,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows
554,296,883,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows
555,297,203,X-Men: Apocalypse,X-Men: Apocalypse
556,297,867,X-Men: Apocalypse,X-Men: Apocalypse
557,298,105,Suicide Squad,Suicide Squad
558,298,805,Suicide Squad,Suicide Squad
559,298,2126,Suicide Squad,Barbie: Spy Squad
560,298,2127,Suicide Squad,Barbie: Spy Squad
561,299,232,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates
562,299,1590,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates
563,300,201,Independence Day: Resurgence,Independence Day: Resurgence
564,300,1554,Independence Day: Resurgence,Independence Day: Resurgence
565,301,202,The Legend of Tarzan,The Legend of Tarzan
566,301,800,The Legend of Tarzan,The Sea of Trees
567,301,863,The Legend of Tarzan,The Legend of Tarzan
568,301,4329,The Legend of Tarzan,The Sense of an Ending
569,301,4330,The Legend of Tarzan,The Sense of an Ending
570,301,4331,The Legend of Tarzan,The Sense of an Ending
571,301,4332,The Legend of Tarzan,The Sense of an Ending
572,301,5040,The Legend of Tarzan,The Madness of Max
573,301,6195,The Legend of Tarzan,The Cabinet of Dr. Caligari
574,302,207,Central Intelligence,Central Intelligence
575,302,881,Central Intelligence,Central Intelligence
576,303,128,Ghostbusters,Ghostbusters
577,303,723,Ghostbusters,Ghostbusters
578,306,17,Nocturnal Animals,Nocturnal Animals
579,306,63,Nocturnal Animals,Nocturnal Animals
580,307,130,Masterminds,Masterminds
581,307,757,Masterminds,Masterminds
582,308,20,Bleed for This,Bleed For This
583,308,65,Bleed for This,Bleed For This
584,309,87,La La Land,La La Land
585,309,3759,La La Land,La La Land
586,310,8,Hacksaw Ridge,Hacksaw Ridge
587,310,53,Hacksaw Ridge,Hacksaw Ridge
588,312,6472,The Lost City of Z,The White City
589,313,1,Arrival,Arrival
590,313,49,Arrival,Arrival
591,316,5,The Monster,The Monster
592,316,133,The Monster,The Monster
593,316,3663,The Monster,The Monster
594,318,81,Jackie,Jackie
595,318,2432,Jackie,Jackie
596,319,796,Blair Witch,Blair Witch
597,320,3457,Max Steel,Max Steel
598,321,2045,Split,Split Screen
599,322,1553,The Rocky Horror Picture Show: Let's Do the Time Warp Again,The Rocky Horror Picture Show: Let's Do the Time Warp Again
600,327,6359,Life's a Beach,Life's An Itch
601,329,5798,Dark Waters,The Dark Tower
602,333,3819,Doctor Strange,Doctor Strange
603,334,1855,Black Christmas,A Very Murray Christmas
604,334,2705,Black Christmas,A Baby for Christmas
605,334,2706,Black Christmas,A Baby for Christmas
606,334,3061,Black Christmas,"Merry Christmas, Baby!"
607,334,3070,Black Christmas,Marry Us for Christmas
608,334,6641,Black Christmas,Black Christmas
609,336,917,The Blair Witch Project (1999),The Last Witch Hunter
610,336,4532,The Blair Witch Project (1999),The Last Witch Hunter
611,336,4908,The Blair Witch Project (1999),The Manhattan Project
612,336,5532,The Blair Witch Project (1999),The Laramie Project
613,336,5556,The Blair Witch Project (1999),The Laramie Project
614,336,6003,The Blair Witch Project (1999),The Bogus Witch Project
615,337,796,The Blair Witch Project,Blair Witch
616,337,1009,The Blair Witch Project,Untitled Blade Runner Project
617,340,6761,Curse of the Blair Witch,Curse of the Bambino
618,342,943,Max Steel,Max Rose
619,342,1046,Max Steel,Man of Steel
620,342,1651,Max Steel,Real Steel
621,342,3457,Max Steel,Max Steel
622,343,5258,Rocky Horror 25: Anniversary Special,Les Miserables 25th Anniversary Concert
623,343,5711,Rocky Horror 25: Anniversary Special,Late Night With Conan O'Brien - 10th Anniversary Special
624,345,3725,Antibirth,Antibirth
625,358,257,The Incredible Hulk,The Incredible Hulk
626,358,2034,The Incredible Hulk,The Incredible Hulk
627,358,6849,The Incredible Hulk,Homeward Bound - The Incredible Journey
628,358,6885,The Incredible Hulk,Homeward Bound - The Incredible Journey
629,359,3990,Iron Man,Early Man
630,360,728,Spider-Man,The Amazing Spider-Man 2
631,360,1904,Spider-Man,Spider-Man 2
632,360,1955,Spider-Man,Spider-Man 3
633,360,1969,Spider-Man,Spider-Man 2
634,360,1971,Spider-Man,Spider-Man
635,360,4872,Spider-Man,The Amazing Spider-Man
636,360,4884,Spider-Man,The Amazing Spider-Man 2
637,360,5435,Spider-Man,Spider-Man
638,361,4319,Hulk,Hulk
639,362,516,The Amazing Spider-Man,Amazing Grace
640,362,728,The Amazing Spider-Man,The Amazing Spider-Man 2
641,362,1971,The Amazing Spider-Man,Spider-Man
642,362,4872,The Amazing Spider-Man,The Amazing Spider-Man
643,362,4884,The Amazing Spider-Man,The Amazing Spider-Man 2
644,362,5435,The Amazing Spider-Man,Spider-Man
645,363,7,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk
646,363,129,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk
647,364,2131,Captain America,Captain Underpants
648,364,4486,Captain America,Mi America
649,364,4490,Captain America,Mi America
650,365,2429,20th Century Women,20th Century Women
651,365,4474,20th Century Women,In the Land of Women
652,367,3990,Iron Man,Early Man
653,378,18,The Edge of Seventeen,The Edge of Seventeen
654,378,62,The Edge of Seventeen,The Edge of Seventeen
655,378,1985,The Edge of Seventeen,Father of Invention
656,378,1993,The Edge of Seventeen,Father of Invention
657,378,2104,The Edge of Seventeen,The Object of My Affection
658,378,2550,The Edge of Seventeen,The Land of the Enlightened
659,378,4329,The Edge of Seventeen,The Sense of an Ending
660,378,4330,The Edge of Seventeen,The Sense of an Ending
661,378,4331,The Edge of Seventeen,The Sense of an Ending
662,378,4332,The Edge of Seventeen,The Sense of an Ending
663,378,6290,The Edge of Seventeen,The Battle of Shaker Heights
664,384,3187,The Bleeder,The Bleeder
665,386,6441,Under Suspicion,Above Suspicion
666,386,6442,Under Suspicion,Above Suspicion
667,387,2636,Last Vegas,Last Vegas
668,389,4812,Heist,Heist
669,390,5642,High Crimes,Crimes
670,391,18,The Magic of Belle Isle,The Edge of Seventeen
671,391,62,The Magic of Belle Isle,The Edge of Seventeen
672,391,2550,The Magic of Belle Isle,The Land of the Enlightened
673,392,1757,10 Items or Less,10 Items or Less
674,397,157,The Godfather: Part II,The Godfather
675,397,3820,The Godfather: Part II,The Godfather Epic
676,398,45,Pulp Fiction,Pulp Fiction
677,399,5365,Full Metal Jacket,Full Metal Jacket
678,399,5372,Full Metal Jacket,Full Metal Jacket
679,401,530,Casino,Casino Royale
680,401,548,Casino,Casino Royale
681,406,2235,Reservoir Dogs,Snow Dogs
682,406,2257,Reservoir Dogs,Snow Dogs
683,406,5110,Reservoir Dogs,For the Dogs
684,409,2544,Pitch Black,Black
685,409,3921,Pitch Black,Pitch Perfect 3
686,409,4527,Pitch Black,Pitch Black
687,409,4983,Pitch Black,Pitch Black
688,410,820,The Nice Guys,The Nice Guys
689,410,3004,The Nice Guys,Guys With Guns
690,410,4554,The Nice Guys,The Nice Guys
691,411,201,Independence Day,Independence Day: Resurgence
692,411,1554,Independence Day,Independence Day: Resurgence
693,415,909,How to Be Single,How To Be Single
694,415,1852,How to Be Single,How to Be a Latin Lover
695,415,2280,How to Be Single,How To Be Single
696,416,833,Dirty Grandpa,Dirty Grandpa
697,416,4108,Dirty Grandpa,Dirty 30
698,416,4560,Dirty Grandpa,Dirty Lies
699,417,4976,The Running Man,The Right Hand Man
700,417,6165,The Running Man,The Bye Bye Man
701,417,6171,The Running Man,The Midnight Man
702,417,6417,The Running Man,The Running Man
703,418,203,X-Men: Apocalypse,X-Men: Apocalypse
704,418,867,X-Men: Apocalypse,X-Men: Apocalypse
705,418,3256,X-Men: Apocalypse,10.5: Apocalypse
706,418,3395,X-Men: Apocalypse,X-Men: First Class
707,418,3837,X-Men: Apocalypse,[REC] 4: Apocalypse
708,418,4191,X-Men: Apocalypse,Whoops Apocalypse
709,419,1515,X-Men,X-Men
710,419,1525,X-Men,X-Men
711,420,6724,Justice League Dark,Justice League vs. Teen Titans
712,421,3395,X-Men: First Class,X-Men: First Class
713,426,6484,Batman Returns,Mary Poppins Returns
714,433,2911,The Grinch vs. The Cat in the Hat,Tortoise vs. Hare: The Rematch of the Century
715,435,6764,Daredevil,Daredevil
716,436,6753,Hollywoodland,Hollywoodland
717,437,254,Thor: The Dark World,Thor: The Dark World
718,437,4236,Thor: The Dark World,Thor: The Dark World
719,437,5798,Thor: The Dark World,The Dark Tower
720,438,3211,Wonder Woman,Wonder
721,439,494,Star Trek Into Darkness: Attack on Starfleet,Star Trek Into Darkness
722,440,259,Thor,Thor
723,441,293,Pacific Rim,Pacific Rim 2
724,442,255,Iron Man 3,Iron Man 3
725,442,726,Iron Man 3,Iron Man 3
726,442,3990,Iron Man 3,Early Man
727,443,1046,Man of Steel,Man of Steel
728,443,1512,Man of Steel,Dawn of the Dead
729,443,1518,Man of Steel,Dawn of the Dead
730,445,200,Untitled Star Trek Sequel,Star Trek Beyond
731,445,495,Untitled Star Trek Sequel,Untitled Wikileaks/HBO Project
732,445,852,Untitled Star Trek Sequel,Star Trek Beyond
733,445,1009,Untitled Star Trek Sequel,Untitled Blade Runner Project
734,445,1721,Untitled Star Trek Sequel,Untitled Cancer Comedy
735,445,2020,Untitled Star Trek Sequel,Untitled Wes Anderson Project
736,445,3880,Untitled Star Trek Sequel,Untitled Woody Allen Project
737,445,5044,Untitled Star Trek Sequel,Untitled Viking Drama
738,445,6261,Untitled Star Trek Sequel,Airplane 2 - The Sequel
739,446,2206,The Oogieloves in the Big Balloon Adventure,Barbie & Her Sisters in The Great Puppy Adventure
740,447,1599,The Huntsman: Winter's War,The Huntsman: Winter's War
741,447,6481,The Huntsman: Winter's War,The Huntsman: Winter's War
742,448,962,The Revenant,The Revenant
743,451,321,The Lucky One,The Lucky Ones
744,451,722,The Lucky One,The Son of No One
745,451,730,The Lucky One,The Son of No One
746,451,2388,The Lucky One,Lucky 13
747,451,2456,The Lucky One,The Lucky One
748,451,3387,The Lucky One,Lucky Them
749,451,3679,The Lucky One,The Pretty One
750,451,3695,The Lucky One,The Pretty One
751,451,5019,The Lucky One,The One and Only
752,451,6569,The Lucky One,The Chosen One
753,451,6863,The Lucky One,Lucky You
754,453,4093,Dr. Ken,Dr. Cabbie
755,457,1315,Still the King,Snake King
756,457,2679,Still the King,Still Waiting...
757,463,2769,Block Party,Search Party
758,463,2770,Block Party,Search Party
759,463,3714,Block Party,Kitchen Party
760,463,4414,Block Party,House Party 3
761,463,4429,Block Party,House Party 3
762,464,4084,Summer Rental,Summer Forever
763,464,4087,Summer Rental,Summer Forever
764,464,6506,Summer Rental,My Summer of Love
765,469,4665,Three Amigos!,Three Amigos!
766,474,6635,The Entity,The Entity
767,477,3788,Blood Beach,Blood Stripe
768,478,3466,I Am Divine,I Am JFK Jr.
769,481,271,Urban Legends: Final Cut,Urban Legends: Final Cut
770,481,283,Urban Legends: Final Cut,Urban Legends: Final Cut
771,482,22,Forced Vengeance,Kickboxer: Vengeance
772,482,211,Forced Vengeance,Kickboxer: Vengeance
773,482,3613,Forced Vengeance,Jack Reed: Death and Vengeance
774,491,3832,Davis Is Dead,God's Not Dead 2
775,493,5975,Six Ways to Sunday,Three Ways to Get a Husband
776,494,3836,National Lampoon's Vacation,Manson Family Vacation
777,495,736,Nobody Needs to Know,People I Know
778,498,1032,Beat,Beat Down
779,502,4177,Life Study,Life of Python
780,502,6452,Life Study,Life
781,503,4697,Black Moon Rising,"Black Dog, Red Dog"
782,503,6065,Black Moon Rising,Black Men: The Truth
783,503,6079,Black Moon Rising,Hate Rising
784,504,5928,I'm Losing You,We Love You
785,504,5929,I'm Losing You,We Love You
786,513,1761,Dial B for Virgin,The 40 Year Old Virgin
787,513,2633,Dial B for Virgin,The 40 Year Old Virgin
788,516,5380,Look Who's Talking,Look Who's Laughing
789,527,477,Zoolander 2,Zoolander 2
790,527,484,Zoolander 2,Zoolander 2
791,527,3869,Zoolander 2,Zoolander
792,527,3877,Zoolander 2,Zoolander
793,530,680,The Last Samurai,The Last Producer
794,530,1851,The Last Samurai,Blazing Samurai
795,535,6486,Dick Figures: The Movie,My Little Pony: The Movie
796,535,6801,Dick Figures: The Movie,Friends: The Movie
797,537,98,Kevin Can Wait,Kevin Hart: What Now?
798,537,782,Kevin Can Wait,Kevin Hart: What Now?
799,538,1086,The Founder,The Founder
800,540,119,Snowden,Snowden
801,540,759,Snowden,Snowden
802,541,2271,Super Mario Logan,Super Duper Sumos
803,542,728,The Amazing Spider-Man 2,The Amazing Spider-Man 2
804,542,4872,The Amazing Spider-Man 2,The Amazing Spider-Man
805,542,4884,The Amazing Spider-Man 2,The Amazing Spider-Man 2
806,543,1513,Kick-Ass,Kick-Ass
807,543,1516,Kick-Ass,Kick-Ass
808,544,728,The Amazing Spider-Man,The Amazing Spider-Man 2
809,544,4872,The Amazing Spider-Man,The Amazing Spider-Man
810,544,4884,The Amazing Spider-Man,The Amazing Spider-Man 2
811,546,4270,Citizenfour,Citizenfour
812,548,95,Sully,Sully
813,548,761,Sully,Sully
814,551,3652,The Purge,The Purge: Anarchy
815,552,202,The Purge: Election Year/The Legend of Tarzan,The Legend of Tarzan
816,552,230,The Purge: Election Year/The Legend of Tarzan,The Purge: Election Year
817,552,475,The Purge: Election Year/The Legend of Tarzan,The Purge: Election Year
818,552,863,The Purge: Election Year/The Legend of Tarzan,The Legend of Tarzan
819,553,230,The Purge: Anarchy,The Purge: Election Year
820,553,475,The Purge: Anarchy,The Purge: Election Year
821,553,3652,The Purge: Anarchy,The Purge: Anarchy
822,554,3781,Skiptrace,Skiptrace
823,557,933,Pitch Perfect 2,Pitch Perfect 2
824,557,3921,Pitch Perfect 2,Pitch Perfect 3
825,557,4496,Pitch Perfect 2,Pitch Perfect 2
826,562,877,Now You See Me,Now You See Me 2
827,562,937,Now You See Me,Do You Believe?
828,565,1190,X-Men: Days of Future Past,X-Men: Days of Future Past
829,565,1193,X-Men: Days of Future Past,X-Men: Days of Future Past (Rogue Cut)
830,565,1194,X-Men: Days of Future Past,X-Men: Days of Future Past
831,565,2032,X-Men: Days of Future Past,Strange Days on Planet Earth 2
832,565,2042,X-Men: Days of Future Past,Strange Days on Planet Earth
833,565,3395,X-Men: Days of Future Past,X-Men: First Class
834,566,151,Captain America: The Winter Soldier,Captain America: Civil War
835,566,253,Captain America: The Winter Soldier,Captain America: The Winter Soldier
836,566,825,Captain America: The Winter Soldier,Captain America: Civil War
837,567,5776,The Dark Knight Rises,The Dark Knight
838,567,5780,The Dark Knight Rises,The Dark Knight
839,567,5798,The Dark Knight Rises,The Dark Tower
840,568,256,The Avengers,Marvel's The Avengers
841,568,731,The Avengers,Marvel's The Avengers
842,571,6482,Edge of Tomorrow,Live Die Repeat: Edge of Tomorrow
843,571,6488,Edge of Tomorrow,Live Die Repeat: Edge of Tomorrow
844,572,249,Ant-Man,Ant-Man
845,572,1618,Ant-Man,Ant-Man
846,574,1647,Transformers: The Last Knight,Transformers: Age of Extinction
847,574,4923,Transformers: The Last Knight,Transformers: Revenge of the Fallen
848,574,4942,Transformers: The Last Knight,Transformers: Dark of the Moon
849,574,4944,Transformers: The Last Knight,Transformers: Revenge of the Fallen
850,574,4948,Transformers: The Last Knight,Transformers
851,575,6065,Black Panther,Black Men: The Truth
852,576,2131,Captain Marvel,Captain Underpants
853,581,139,Into the Inferno,Into the Inferno
854,581,3353,Into the Inferno,Into the Inferno
855,581,6639,Into the Inferno,Into The Abyss
